id,lat,lon,user,uid,version,changeset,timestamp
3648346050,18.5793509,73.8049769,harisha,2900596,1,32594524,2015-07-13T06:45:57Z
3648346080,18.5793841,73.8135369,harisha,2900596,1,32594524,2015-07-13T06:45:57Z
3648346110,18.5794069,73.8147701,harisha,2900596,1,32594524,2015-07-13T06:45:58Z
3648346140,18.5794441,73.8126423,harisha,2900596,1,32594524,2015-07-13T06:45:59Z
3648346170,18.5794711,73.8050994,harisha,2900596,1,32594524,2015-07-13T06:45:59Z
3648346200,18.5794969,73.8049985,harisha,2900596,1,32594524,2015-07-13T06:46:00Z
3648346230,18.5795166,73.814916,harisha,2900596,1,32594524,2015-07-13T06:46:00Z
3648346260,18.5795197,73.8138944,sramesh,2995991,2,33258374,2015-08-11T05:58:57Z
3648346290,18.5795836,73.8142012,harisha,2900596,1,32594524,2015-07-13T06:46:01Z
3648346320,18.5796224,73.815757,harisha,2900596,1,32594524,2015-07-13T06:46:02Z
3648346550,18.579648,73.8127054,harisha,2900596,1,32594524,2015-07-13T06:46:03Z
3648346580,18.5796851,73.8157751,harisha,2900596,1,32594524,2015-07-13T06:46:03Z
3648346610,18.5797325,73.8144284,harisha,2900596,1,32594524,2015-07-13T06:46:04Z
3648347140,18.5797619,73.8133881,harisha,2900596,1,32594524,2015-07-13T06:46:04Z
3648347170,18.5797899,73.8148829,harisha,2900596,1,32594524,2015-07-13T06:46:05Z
3648347200,18.579838,73.8136331,harisha,2900596,1,32594524,2015-07-13T06:46:05Z
3648347430,18.5798794,73.8155456,harisha,2900596,1,32594524,2015-07-13T06:46:06Z
3648347460,18.5799087,73.8145274,harisha,2900596,1,32594524,2015-07-13T06:46:06Z
3648347490,18.5799352,73.8135128,harisha,2900596,1,32594524,2015-07-13T06:46:07Z
3648347520,18.5799632,73.8136514,harisha,2900596,1,32594524,2015-07-13T06:46:07Z
3648347750,18.5800155,73.8131077,harisha,2900596,1,32594524,2015-07-13T06:46:08Z
3648347780,18.5800651,73.8147589,harisha,2900596,1,32594524,2015-07-13T06:46:09Z
3648347810,18.5801114,73.8138518,harisha,2900596,1,32594524,2015-07-13T06:46:09Z
3648348240,18.5801523,73.8143663,harisha,2900596,1,32594524,2015-07-13T06:46:10Z
3648348270,18.5801789,73.8129378,harisha,2900596,1,32594524,2015-07-13T06:46:11Z
3648348300,18.5802177,73.8145546,harisha,2900596,1,32594524,2015-07-13T06:46:11Z
3648348430,18.5802544,73.8141992,sramesh,2995991,2,33258374,2015-08-11T05:58:57Z
3648348460,18.5803002,73.8138993,harisha,2900596,1,32594524,2015-07-13T06:46:13Z
3648348490,18.5803594,73.8126746,shashi2,2891142,2,33063847,2015-08-03T09:03:34Z
3648348520,18.5804584,73.8127609,harisha,2900596,1,32594524,2015-07-13T06:46:14Z
3648348650,18.5805424,73.8132705,harisha,2900596,1,32594524,2015-07-13T06:46:14Z
3648349153,18.5267225,73.8542935,thrinath,2900563,2,32625400,2015-07-14T11:37:25Z
3648349185,18.5276289,73.8544361,kranthikumar,2907704,1,32594551,2015-07-13T06:48:16Z
3648349215,18.5308461,73.853007,kranthikumar,2907704,1,32594551,2015-07-13T06:48:16Z
3648349945,18.5310731,73.8530459,kranthikumar,2907704,1,32594551,2015-07-13T06:48:17Z
3648352690,18.591382,73.795087,thrinath,2900563,1,32594594,2015-07-13T06:51:40Z
3648352720,18.5918435,73.7952608,thrinath,2900563,2,32594787,2015-07-13T07:03:44Z
3648353650,18.592157,73.7950059,thrinath,2900563,1,32594594,2015-07-13T06:51:41Z
3648353680,18.5925276,73.794994,thrinath,2900563,1,32594594,2015-07-13T06:51:41Z
3648353710,18.5929597,73.7950693,thrinath,2900563,1,32594594,2015-07-13T06:51:42Z
3648353840,18.5933522,73.7955362,thrinath,2900563,1,32594594,2015-07-13T06:51:42Z
3648353871,18.5937931,73.7950911,thrinath,2900563,1,32594594,2015-07-13T06:51:43Z
3648353901,18.594113,73.7918751,thrinath,2900563,1,32594594,2015-07-13T06:51:43Z
3648353931,18.594319,73.7919963,thrinath,2900563,1,32594594,2015-07-13T06:51:44Z
3648353961,18.5944778,73.792107,thrinath,2900563,1,32594594,2015-07-13T06:51:44Z
3648353991,18.5945501,73.7929512,anushapyata,2907723,2,32623859,2015-07-14T10:29:33Z
3648354021,18.59478,73.7918316,thrinath,2900563,1,32594594,2015-07-13T06:51:45Z
3648354051,18.5949214,73.7944888,thrinath,2900563,1,32594594,2015-07-13T06:51:46Z
3648354081,18.595022,73.7942834,thrinath,2900563,1,32594594,2015-07-13T06:51:46Z
3648354111,18.5951585,73.7923794,thrinath,2900563,1,32594594,2015-07-13T06:51:47Z
3648354141,18.5952532,73.7923932,thrinath,2900563,1,32594594,2015-07-13T06:51:48Z
3648354171,18.5953963,73.795198,chaitanya110,3101111,2,33237176,2015-08-10T11:27:07Z
3648354201,18.5954694,73.7944223,chaitanya110,3101111,2,33237176,2015-08-10T11:27:07Z
3648354231,18.595533,73.7957972,chaitanya110,3101111,2,33237176,2015-08-10T11:27:08Z
3648354261,18.5956131,73.7956486,chaitanya110,3101111,2,33237176,2015-08-10T11:27:08Z
3648354291,18.5956632,73.7898183,thrinath,2900563,1,32594594,2015-07-13T06:51:51Z
3648354321,18.5956909,73.7951819,chaitanya110,3101111,2,33237176,2015-08-10T11:27:09Z
3648354351,18.595731,73.7945139,chaitanya110,3101111,2,33237176,2015-08-10T11:27:09Z
3648354381,18.595803,73.7946254,thrinath,2900563,1,32594594,2015-07-13T06:51:52Z
3648354411,18.5958586,73.7894167,thrinath,2900563,1,32594594,2015-07-13T06:51:53Z
3648354441,18.5960024,73.7945534,chaitanya110,3101111,2,33237176,2015-08-10T11:27:10Z
3648354471,18.5961255,73.794388,chaitanya110,3101111,2,33237176,2015-08-10T11:27:10Z
3648354501,18.5961975,73.7945463,thrinath,2900563,1,32594594,2015-07-13T06:51:55Z
3648354631,18.5962402,73.7928736,thrinath,2900563,1,32594594,2015-07-13T06:51:56Z
3648354661,18.5962706,73.792409,chaitanya110,3101111,2,33237176,2015-08-10T11:27:11Z
3648354691,18.5963447,73.7951854,chaitanya110,3101111,2,33237176,2015-08-10T11:27:12Z
3648354721,18.5964205,73.7914771,chaitanya110,3101111,2,33237176,2015-08-10T11:27:12Z
3648354751,18.5964877,73.7911533,chaitanya110,3101111,2,33237176,2015-08-10T11:27:13Z
3648354781,18.5966996,73.7909539,thrinath,2900563,1,32594594,2015-07-13T06:51:59Z
3648355602,18.4906846,73.9759515,venugopal009,2915921,1,32594720,2015-07-13T07:00:33Z
3648356880,18.4764956,73.8176686,pallavi1,2901739,1,32594778,2015-07-13T07:03:12Z
3648356910,18.4769379,73.8168984,pallavi1,2901739,1,32594778,2015-07-13T07:03:13Z
3648358668,18.5846405,73.8259743,masthanvali,2907853,1,32594660,2015-07-13T06:56:16Z
3648358698,18.5933744,73.808956,masthanvali,2907853,1,32594660,2015-07-13T06:56:16Z
3648359840,18.5902005,73.7942096,thrinath,2900563,1,32594787,2015-07-13T07:03:32Z
3648359870,18.5907062,73.7932653,chaitanya110,3101111,3,33237176,2015-08-10T11:27:13Z
3648359900,18.5910861,73.7929959,chaitanya110,3101111,2,33237176,2015-08-10T11:27:13Z
3648359930,18.6033328,73.8250019,masthanvali,2907853,1,32594660,2015-07-13T06:56:17Z
3648359960,18.6065442,73.8245819,masthanvali,2907853,1,32594660,2015-07-13T06:56:17Z
3648363107,18.5225805,73.8508879,kranthikumar,2907704,1,32594706,2015-07-13T06:59:40Z
3648363857,18.4753991,73.7994333,himabindhu,2905518,1,32594712,2015-07-13T06:59:54Z
3648363887,18.4755311,73.7987392,himabindhu,2905518,2,32599029,2015-07-13T10:35:55Z
3648363917,18.4756864,73.798772,himabindhu,2905518,2,32599029,2015-07-13T10:35:55Z
3648364047,18.5227903,73.8501812,kranthikumar,2907704,1,32594706,2015-07-13T06:59:40Z
3648364077,18.5229759,73.8493764,kranthikumar,2907704,1,32594706,2015-07-13T06:59:41Z
3648364107,18.5239292,73.8548033,kranthikumar,2907704,1,32594706,2015-07-13T06:59:41Z
3648364137,18.524779,73.8507867,kranthikumar,2907704,1,32594706,2015-07-13T06:59:41Z
3648364167,18.5250639,73.8543427,kranthikumar,2907704,1,32594706,2015-07-13T06:59:42Z
3648364197,18.5259922,73.8542197,kranthikumar,2907704,1,32594706,2015-07-13T06:59:42Z
3648364250,18.4734335,73.9549043,praveeng,2900362,1,32594718,2015-07-13T07:00:18Z
3648364280,18.473826,73.954263,praveeng,2900362,1,32594718,2015-07-13T07:00:18Z
3648364310,18.4746896,73.9543414,praveeng,2900362,1,32594718,2015-07-13T07:00:18Z
3648364340,18.4831221,73.9019989,anushapyata,2907723,1,32594711,2015-07-13T06:59:51Z
3648364370,18.4835012,73.9024013,anushapyata,2907723,1,32594711,2015-07-13T06:59:51Z
3648364400,18.4840523,73.8886685,anushapyata,2907723,1,32594711,2015-07-13T06:59:52Z
3648364430,18.4894242,73.9015197,anushapyata,2907723,1,32594711,2015-07-13T06:59:52Z
3648364460,18.4900133,73.8992664,anushapyata,2907723,1,32594711,2015-07-13T06:59:52Z
3648364490,18.4901728,73.9002907,anushapyata,2907723,1,32594711,2015-07-13T06:59:53Z
3648364520,18.4906166,73.9006352,anushapyata,2907723,1,32594711,2015-07-13T06:59:53Z
3648364550,18.4912162,73.8972763,anushapyata,2907723,1,32594711,2015-07-13T06:59:53Z
3648364580,18.4913697,73.8980693,anushapyata,2907723,1,32594711,2015-07-13T06:59:54Z
3648364610,18.4923449,73.8975054,anushapyata,2907723,1,32594711,2015-07-13T06:59:54Z
3648364640,18.4930143,73.9019918,anushapyata,2907723,1,32594711,2015-07-13T06:59:54Z
3648364670,18.4938549,73.9045681,anushapyata,2907723,1,32594711,2015-07-13T06:59:55Z
3648364700,18.4939677,73.9041676,anushapyata,2907723,1,32594711,2015-07-13T06:59:55Z
3648364730,18.4757714,73.8039971,himabindhu,2905518,1,32594712,2015-07-13T06:59:55Z
3648364760,18.4760481,73.8043632,himabindhu,2905518,1,32594712,2015-07-13T06:59:55Z
3648364790,18.4762044,73.8048219,himabindhu,2905518,1,32594712,2015-07-13T06:59:56Z
3648364820,18.4763203,73.7983609,himabindhu,2905518,1,32594712,2015-07-13T06:59:56Z
3648364850,18.4944523,73.896938,anushapyata,2907723,1,32594711,2015-07-13T06:59:56Z
3648364880,18.4945829,73.9037416,anushapyata,2907723,1,32594711,2015-07-13T06:59:56Z
3648364910,18.4946653,73.9039769,anushapyata,2907723,1,32594711,2015-07-13T06:59:57Z
3648364940,18.4764321,73.7954226,himabindhu,2905518,2,32623592,2015-07-14T10:15:56Z
3648364970,18.4766004,73.7986454,himabindhu,2905518,1,32594712,2015-07-13T06:59:57Z
3648365000,18.4767608,73.8043916,himabindhu,2905518,1,32594712,2015-07-13T06:59:57Z
3648365030,18.4947113,73.9025141,anushapyata,2907723,1,32594711,2015-07-13T06:59:57Z
3648365060,18.4948008,73.9039893,anushapyata,2907723,1,32594711,2015-07-13T06:59:57Z
3648365090,18.4949536,73.8960605,anushapyata,2907723,1,32594711,2015-07-13T06:59:58Z
3648365120,18.4951359,73.904262,anushapyata,2907723,1,32594711,2015-07-13T06:59:58Z
3648365150,18.4769885,73.8036011,himabindhu,2905518,1,32594712,2015-07-13T06:59:58Z
3648365180,18.477093,73.7948785,himabindhu,2905518,1,32594712,2015-07-13T06:59:58Z
3648365210,18.4772859,73.7951488,himabindhu,2905518,1,32594712,2015-07-13T06:59:59Z
3648365240,18.4952667,73.8980257,anushapyata,2907723,1,32594711,2015-07-13T06:59:58Z
3648365270,18.4954445,73.8934601,anushapyata,2907723,1,32594711,2015-07-13T06:59:59Z
3648365300,18.4955614,73.8962536,anushapyata,2907723,1,32594711,2015-07-13T06:59:59Z
3648365330,18.4775545,73.8031671,himabindhu,2905518,1,32594712,2015-07-13T06:59:59Z
3648365360,18.4777454,73.7949426,himabindhu,2905518,1,32594712,2015-07-13T07:00:00Z
3648365390,18.4780943,73.8014972,himabindhu,2905518,1,32594712,2015-07-13T07:00:00Z
3648365420,18.4784482,73.7945643,himabindhu,2905518,1,32594712,2015-07-13T07:00:00Z
3648365450,18.4957368,73.8935034,anushapyata,2907723,1,32594711,2015-07-13T07:00:00Z
3648365480,18.4958239,73.8928398,anushapyata,2907723,1,32594711,2015-07-13T07:00:00Z
3648365510,18.4959161,73.8997783,anushapyata,2907723,1,32594711,2015-07-13T07:00:00Z
3648365540,18.4960488,73.8932287,anushapyata,2907723,1,32594711,2015-07-13T07:00:01Z
3648365570,18.4961286,73.8930681,anushapyata,2907723,1,32594711,2015-07-13T07:00:01Z
3648365600,18.4962354,73.8938152,anushapyata,2907723,1,32594711,2015-07-13T07:00:02Z
3648365630,18.4785362,73.7983624,chaitanya110,3101111,2,33331937,2015-08-14T09:12:16Z
3648365660,18.4788137,73.7965323,himabindhu,2905518,1,32594712,2015-07-13T07:00:01Z
3648365690,18.4792155,73.8019836,himabindhu,2905518,1,32594712,2015-07-13T07:00:02Z
3648365720,18.4793318,73.8010059,himabindhu,2905518,1,32594712,2015-07-13T07:00:02Z
3648365750,18.4968787,73.8961996,anushapyata,2907723,1,32594711,2015-07-13T07:00:02Z
3648365780,18.4985651,73.8964648,anushapyata,2907723,1,32594711,2015-07-13T07:00:03Z
3648365810,18.4994012,73.8963528,anushapyata,2907723,1,32594711,2015-07-13T07:00:04Z
3648365840,18.4794328,73.7993877,himabindhu,2905518,1,32594712,2015-07-13T07:00:02Z
3648365870,18.4795599,73.7969537,himabindhu,2905518,1,32594712,2015-07-13T07:00:03Z
3648365900,18.4797334,73.7969373,himabindhu,2905518,1,32594712,2015-07-13T07:00:04Z
3648365930,18.4798677,73.7962405,himabindhu,2905518,2,32597666,2015-07-13T09:31:25Z
3648365960,18.4799739,73.7965092,himabindhu,2905518,1,32594712,2015-07-13T07:00:04Z
3648365990,18.4800671,73.7969308,himabindhu,2905518,1,32594712,2015-07-13T07:00:05Z
3648366020,18.4801738,73.7967565,himabindhu,2905518,1,32594712,2015-07-13T07:00:05Z
3648366050,18.5007389,73.8988132,anushapyata,2907723,1,32594711,2015-07-13T07:00:04Z
3648366080,18.5028227,73.8802756,anushapyata,2907723,1,32594711,2015-07-13T07:00:05Z
3648366127,18.4802271,73.7963274,himabindhu,2905518,1,32594712,2015-07-13T07:00:05Z
3648366157,18.480358,73.7943132,himabindhu,2905518,1,32594712,2015-07-13T07:00:06Z
3648366187,18.4804646,73.7985432,himabindhu,2905518,1,32594712,2015-07-13T07:00:06Z
3648366217,18.4806322,73.7976607,himabindhu,2905518,1,32594712,2015-07-13T07:00:07Z
3648366247,18.4807985,73.7984448,himabindhu,2905518,1,32594712,2015-07-13T07:00:07Z
3648366277,18.4809993,73.8025977,himabindhu,2905518,1,32594712,2015-07-13T07:00:07Z
3648366307,18.4812858,73.8009184,himabindhu,2905518,1,32594712,2015-07-13T07:00:08Z
3648366337,18.481479,73.7990813,himabindhu,2905518,1,32594712,2015-07-13T07:00:08Z
3648366367,18.4815558,73.7995497,himabindhu,2905518,2,32597666,2015-07-13T09:31:26Z
3648366397,18.4816575,73.7986226,himabindhu,2905518,2,32597666,2015-07-13T09:31:26Z
3648366427,18.4818177,73.8009325,chaitanya110,3101111,2,33331937,2015-08-14T09:12:17Z
3648366457,18.4819469,73.7997609,himabindhu,2905518,1,32594712,2015-07-13T07:00:10Z
3648366487,18.4820265,73.8003554,himabindhu,2905518,1,32594712,2015-07-13T07:00:11Z
3648366517,18.4820972,73.8003628,himabindhu,2905518,1,32594712,2015-07-13T07:00:11Z
3648366547,18.482166,73.7986579,himabindhu,2905518,1,32594712,2015-07-13T07:00:12Z
3648366578,18.4822238,73.8003919,himabindhu,2905518,1,32594712,2015-07-13T07:00:13Z
3648366610,18.4822803,73.7987377,himabindhu,2905518,1,32594712,2015-07-13T07:00:13Z
3648366641,18.4823276,73.7980107,himabindhu,2905518,1,32594712,2015-07-13T07:00:14Z
3648366671,18.4823882,73.8005498,himabindhu,2905518,1,32594712,2015-07-13T07:00:14Z
3648366701,18.4824425,73.7980088,himabindhu,2905518,1,32594712,2015-07-13T07:00:15Z
3648366831,18.482493,73.7977824,himabindhu,2905518,1,32594712,2015-07-13T07:00:15Z
3648366861,18.4825426,73.800686,himabindhu,2905518,1,32594712,2015-07-13T07:00:15Z
3648366891,18.482624,73.8003544,himabindhu,2905518,1,32594712,2015-07-13T07:00:16Z
3648366921,18.4827075,73.800695,himabindhu,2905518,1,32594712,2015-07-13T07:00:16Z
3648366951,18.4828221,73.8004336,himabindhu,2905518,1,32594712,2015-07-13T07:00:17Z
3648367043,18.4765915,73.9544034,praveeng,2900362,1,32594718,2015-07-13T07:00:19Z
3648367073,18.477327,73.9515671,praveeng,2900362,1,32594718,2015-07-13T07:00:19Z
3648367103,18.4779892,73.9533085,praveeng,2900362,1,32594718,2015-07-13T07:00:20Z
3648367133,18.478158,73.9532938,praveeng,2900362,1,32594718,2015-07-13T07:00:20Z
3648367163,18.4782679,73.9543018,praveeng,2900362,1,32594718,2015-07-13T07:00:20Z
3648367193,18.4783641,73.9529675,praveeng,2900362,1,32594718,2015-07-13T07:00:21Z
3648367223,18.4784631,73.9541951,praveeng,2900362,1,32594718,2015-07-13T07:00:21Z
3648367253,18.4786138,73.953898,praveeng,2900362,1,32594718,2015-07-13T07:00:21Z
3648367283,18.4804775,73.9482391,praveeng,2900362,1,32594718,2015-07-13T07:00:22Z
3648367313,18.4807124,73.9485061,praveeng,2900362,1,32594718,2015-07-13T07:00:22Z
3648367343,18.4808532,73.9483663,praveeng,2900362,1,32594718,2015-07-13T07:00:22Z
3648367373,18.4810096,73.9458178,praveeng,2900362,1,32594718,2015-07-13T07:00:23Z
3648367403,18.4813018,73.9543339,praveeng,2900362,1,32594718,2015-07-13T07:00:24Z
3648367433,18.4814583,73.9539726,praveeng,2900362,1,32594718,2015-07-13T07:00:24Z
3648367463,18.4815955,73.9538398,praveeng,2900362,1,32594718,2015-07-13T07:00:24Z
3648367493,18.4817027,73.9539989,praveeng,2900362,1,32594718,2015-07-13T07:00:25Z
3648367523,18.4818519,73.9540038,praveeng,2900362,1,32594718,2015-07-13T07:00:25Z
3648367561,18.6154532,73.8768593,saikumard,2906619,1,32594721,2015-07-13T07:00:31Z
3648367591,18.6167011,73.871048,saikumard,2906619,1,32594721,2015-07-13T07:00:31Z
3648367621,18.6203102,73.8662972,saikumard,2906619,1,32594721,2015-07-13T07:00:32Z
3648367651,18.4820372,73.9542812,praveeng,2900362,1,32594718,2015-07-13T07:00:25Z
3648367681,18.482517,73.9538285,praveeng,2900362,1,32594718,2015-07-13T07:00:26Z
3648367711,18.4826607,73.9541127,praveeng,2900362,1,32594718,2015-07-13T07:00:26Z
3648367741,18.4827657,73.9415737,praveeng,2900362,2,32597326,2015-07-13T09:14:07Z
3648367771,18.4829098,73.9415012,praveeng,2900362,1,32594718,2015-07-13T07:00:27Z
3648367848,18.6253482,73.8628312,saikumard,2906619,1,32594721,2015-07-13T07:00:32Z
3648367947,18.491195,73.975407,venugopal009,2915921,1,32594720,2015-07-13T07:00:34Z
3648367977,18.4917165,73.9709671,venugopal009,2915921,1,32594720,2015-07-13T07:00:35Z
3648368007,18.4965135,73.9593995,shashi2,2891142,2,33332118,2015-08-14T09:22:49Z
3648368037,18.4969208,73.9590663,venugopal009,2915921,1,32594720,2015-07-13T07:00:36Z
3648368067,18.5038356,73.9663166,venugopal009,2915921,1,32594720,2015-07-13T07:00:36Z
3648368097,18.5066989,73.962485,shashi2,2891142,2,33311804,2015-08-13T12:43:05Z
3648368127,18.5071985,73.9632657,shashi2,2891142,2,33311804,2015-08-13T12:43:05Z
3648368157,18.507712,73.9625904,shashi2,2891142,2,33311804,2015-08-13T12:43:06Z
3648369034,18.4888439,73.8706656,harishk,2907712,1,32594728,2015-07-13T07:00:53Z
3648369064,18.4924171,73.8749081,harishk,2907712,1,32594728,2015-07-13T07:00:53Z
3648369094,18.4933205,73.8744175,harishk,2907712,1,32594728,2015-07-13T07:00:53Z
3648369124,18.4943806,73.8750949,harishk,2907712,1,32594728,2015-07-13T07:00:54Z
3648369254,18.5011201,73.866072,harishk,2907712,1,32594728,2015-07-13T07:00:54Z
3648369284,18.5013527,73.8681267,harishk,2907712,2,32598564,2015-07-13T10:13:25Z
3648369314,18.501459,73.8667854,harishk,2907712,1,32594728,2015-07-13T07:00:55Z
3648369536,18.5015504,73.8664253,harishk,2907712,1,32594728,2015-07-13T07:00:56Z
3648369566,18.5015942,73.8660346,harishk,2907712,2,32595908,2015-07-13T08:11:26Z
3648369596,18.5017588,73.8666368,harishk,2907712,2,32626407,2015-07-14T12:22:26Z
3648369726,18.5019648,73.861413,harishk,2907712,1,32594728,2015-07-13T07:00:57Z
3648369756,18.5020663,73.866503,harishk,2907712,1,32594728,2015-07-13T07:00:57Z
3648369786,18.5021932,73.8661974,harishk,2907712,1,32594728,2015-07-13T07:00:58Z
3648369816,18.5023243,73.8582212,harishk,2907712,1,32594728,2015-07-13T07:00:59Z
3648369952,18.502457,73.8583563,harishk,2907712,1,32594728,2015-07-13T07:00:59Z
3648369988,18.5026406,73.8671446,harishk,2907712,1,32594728,2015-07-13T07:01:00Z
3648370018,18.5028535,73.8681429,harishk,2907712,1,32594728,2015-07-13T07:01:00Z
3648370148,18.5029321,73.8674276,harishk,2907712,2,32595908,2015-07-13T08:11:26Z
3648370178,18.5030786,73.8681902,harishk,2907712,1,32594728,2015-07-13T07:01:01Z
3648370208,18.5032044,73.8682544,harishk,2907712,1,32594728,2015-07-13T07:01:02Z
3648370338,18.5033456,73.8585417,harishk,2907712,1,32594728,2015-07-13T07:01:02Z
3648370368,18.503569,73.8585561,harishk,2907712,1,32594728,2015-07-13T07:01:02Z
3648370398,18.5037157,73.8637275,harishk,2907712,2,32621828,2015-07-14T08:55:03Z
3648370428,18.5039351,73.8641672,harishk,2907712,1,32594728,2015-07-13T07:01:03Z
3648370458,18.5041638,73.8579454,harishk,2907712,1,32594728,2015-07-13T07:01:04Z
3648370488,18.504306,73.8575765,harishk,2907712,1,32594728,2015-07-13T07:01:04Z
3648370518,18.5044113,73.8791017,harishk,2907712,1,32594728,2015-07-13T07:01:05Z
3648370648,18.5045156,73.8584814,harishk,2907712,1,32594728,2015-07-13T07:01:05Z
3648370678,18.5046519,73.8638334,harishk,2907712,1,32594728,2015-07-13T07:01:06Z
3648370708,18.5048912,73.8560781,harishk,2907712,1,32594728,2015-07-13T07:01:06Z
3648370938,18.5050713,73.8736183,harishk,2907712,1,32594728,2015-07-13T07:01:06Z
3648370968,18.5054988,73.8644307,harishk,2907712,1,32594728,2015-07-13T07:01:07Z
3648370998,18.5058443,73.858891,harishk,2907712,1,32594728,2015-07-13T07:01:07Z
3648371028,18.4592328,73.8599883,harishvarma,2913190,1,32594734,2015-07-13T07:01:07Z
3648371058,18.4604151,73.860502,harishvarma,2913190,1,32594734,2015-07-13T07:01:08Z
3648371088,18.4610584,73.862967,harishvarma,2913190,1,32594734,2015-07-13T07:01:08Z
3648371118,18.4613105,73.8616441,harishvarma,2913190,1,32594734,2015-07-13T07:01:09Z
3648371148,18.5063134,73.8559654,harishk,2907712,1,32594728,2015-07-13T07:01:08Z
3648371178,18.5065241,73.856045,harishk,2907712,1,32594728,2015-07-13T07:01:08Z
3648371208,18.5068369,73.8571774,harishk,2907712,1,32594728,2015-07-13T07:01:09Z
3648371238,18.4614423,73.8614243,harishvarma,2913190,1,32594734,2015-07-13T07:01:09Z
3648371268,18.4624564,73.8600873,harishvarma,2913190,1,32594734,2015-07-13T07:01:09Z
3648371298,18.4632419,73.8646174,harishvarma,2913190,1,32594734,2015-07-13T07:01:10Z
3648371428,18.506966,73.8562516,harishk,2907712,1,32594728,2015-07-13T07:01:09Z
3648371458,18.50728,73.8587825,harishk,2907712,1,32594728,2015-07-13T07:01:10Z
3648371488,18.5075461,73.8574221,harishk,2907712,1,32594728,2015-07-13T07:01:11Z
3648371518,18.507688,73.8564293,harishk,2907712,1,32594728,2015-07-13T07:01:11Z
3648371548,18.4645341,73.8624309,harishvarma,2913190,1,32594734,2015-07-13T07:01:11Z
3648371578,18.4651884,73.8620825,harishvarma,2913190,1,32594734,2015-07-13T07:01:11Z
3648371608,18.4673305,73.859634,udaykanth,2901820,2,32644355,2015-07-15T07:25:56Z
3648371638,18.4830177,73.9078071,sampath reddy,2905734,1,32594742,2015-07-13T07:01:29Z
3648371668,18.4834684,73.9091895,sampath reddy,2905734,1,32594742,2015-07-13T07:01:30Z
3648371698,18.4841238,73.9070305,sampath reddy,2905734,1,32594742,2015-07-13T07:01:31Z
3648371728,18.4677425,73.8592758,harishvarma,2913190,1,32594734,2015-07-13T07:01:12Z
3648371760,18.4681786,73.8602115,udaykanth,2901820,2,32644355,2015-07-15T07:25:57Z
3648371792,18.4684459,73.860266,udaykanth,2901820,2,32644355,2015-07-15T07:25:57Z
3648371822,18.4707442,73.8639044,harishvarma,2913190,1,32594734,2015-07-13T07:01:14Z
3648371852,18.4714841,73.866333,harishvarma,2913190,1,32594734,2015-07-13T07:01:14Z
3648371882,18.4718338,73.8562835,harishvarma,2913190,1,32594734,2015-07-13T07:01:15Z
3648371912,18.4721159,73.8657864,harishvarma,2913190,1,32594734,2015-07-13T07:01:15Z
3648371942,18.4723844,73.8658107,harishvarma,2913190,1,32594734,2015-07-13T07:01:16Z
3648371972,18.4724861,73.876419,harishvarma,2913190,1,32594734,2015-07-13T07:01:16Z
3648372002,18.4726206,73.8762573,harishvarma,2913190,1,32594734,2015-07-13T07:01:17Z
3648372032,18.4728599,73.8750092,harishvarma,2913190,1,32594734,2015-07-13T07:01:17Z
3648372062,18.4742843,73.8755884,harishvarma,2913190,1,32594734,2015-07-13T07:01:18Z
3648372092,18.4744561,73.8591023,harishvarma,2913190,1,32594734,2015-07-13T07:01:18Z
3648372122,18.4751953,73.8579974,harishvarma,2913190,1,32594734,2015-07-13T07:01:19Z
3648372152,18.4764515,73.8658556,harishvarma,2913190,1,32594734,2015-07-13T07:01:19Z
3648372182,18.476862,73.8630517,harishvarma,2913190,1,32594734,2015-07-13T07:01:20Z
3648372212,18.4771169,73.8617978,harishvarma,2913190,1,32594734,2015-07-13T07:01:20Z
3648372242,18.4789013,73.8741639,harishvarma,2913190,1,32594734,2015-07-13T07:01:21Z
3648372272,18.4793398,73.8617978,harishvarma,2913190,1,32594734,2015-07-13T07:01:21Z
3648372302,18.4797246,73.856705,harishvarma,2913190,1,32594734,2015-07-13T07:01:22Z
3648372532,18.4799811,73.865662,harishvarma,2913190,1,32594734,2015-07-13T07:01:23Z
3648372562,18.480097,73.8631271,harishvarma,2913190,1,32594734,2015-07-13T07:01:23Z
3648372592,18.4801937,73.8630737,harishvarma,2913190,1,32594734,2015-07-13T07:01:24Z
3648372622,18.4803898,73.8631525,harishvarma,2913190,1,32594734,2015-07-13T07:01:24Z
3648372752,18.4805966,73.8555756,harishvarma,2913190,1,32594734,2015-07-13T07:01:25Z
3648372782,18.480766,73.8711499,harishvarma,2913190,1,32594734,2015-07-13T07:01:25Z
3648372812,18.4808435,73.874421,harishvarma,2913190,1,32594734,2015-07-13T07:01:26Z
3648372942,18.4809953,73.8714044,harishvarma,2913190,1,32594734,2015-07-13T07:01:26Z
3648372972,18.4811025,73.8566061,harishvarma,2913190,1,32594734,2015-07-13T07:01:27Z
3648373002,18.4811756,73.8634847,harishvarma,2913190,1,32594734,2015-07-13T07:01:28Z
3648373232,18.4813392,73.8694087,harishvarma,2913190,1,32594734,2015-07-13T07:01:28Z
3648373262,18.4814754,73.8599095,harishvarma,2913190,1,32594734,2015-07-13T07:01:29Z
3648373292,18.4815911,73.8633588,harishvarma,2913190,1,32594734,2015-07-13T07:01:29Z
